index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,year_end,year_start,z_bias
2000,69,65,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0362491,1990,1990,0
2001,69,65,,latin_america_tropical,m_all,,,male,-99.0,,0.0315949,1990,1990,0
2002,69,65,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0495614,1990,1990,0
2003,69,65,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0482646,1990,1990,0
2004,74,70,,europe_eastern,m_all,,,male,-99.0,,0.067466,1990,1990,0
2005,74,70,,asia_central,m_all,,,male,-99.0,,0.0652472,1990,1990,0
2006,74,70,,caribbean,m_all,,,male,-99.0,,0.0485306,1990,1990,0
2007,74,70,,latin_america_tropical,m_all,,,male,-99.0,,0.0473436,1990,1990,0
2008,74,70,,oceania,m_all,,,male,-99.0,,0.0856062,1990,1990,0
2009,74,70,,north_africa_middle_east,m_all,,,male,-99.0,,0.0542361,1990,1990,0
2010,74,70,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.077849,1990,1990,0
2011,74,70,,australasia,m_all,,,male,-99.0,,0.04277,1990,1990,0
2012,74,70,,europe_western,m_all,,,male,-99.0,,0.0439646,1990,1990,0
2013,74,70,,europe_central,m_all,,,male,-99.0,,0.0601173,1990,1990,0
2014,74,70,,latin_america_andean,m_all,,,male,-99.0,,0.0420234,1990,1990,0
2015,74,70,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0680562,1990,1990,0
2016,74,70,,asia_east,m_all,,,male,-99.0,,0.0574517,1990,1990,0
2017,74,70,,latin_america_southern,m_all,,,male,-99.0,,0.0499339,1990,1990,0
2018,74,70,,asia_southeast,m_all,,,male,-99.0,,0.0536884,1990,1990,0
2019,74,70,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0373058,1990,1990,0
2020,74,70,,north_america_high_income,m_all,,,male,-99.0,,0.0431077,1990,1990,0
2021,74,70,,asia_south,m_all,,,male,-99.0,,0.063565,1990,1990,0
2022,74,70,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0712244,1990,1990,0
2023,74,70,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0543218,1990,1990,0
2024,79,75,,europe_western,m_all,,,male,-99.0,,0.0713805,1990,1990,0
2025,79,75,,latin_america_southern,m_all,,,male,-99.0,,0.077956,1990,1990,0
2026,79,75,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0783939,1990,1990,0
2027,79,75,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1085663,1990,1990,0
2028,79,75,,latin_america_tropical,m_all,,,male,-99.0,,0.0713093,1990,1990,0
2029,79,75,,latin_america_andean,m_all,,,male,-99.0,,0.0647369,1990,1990,0
2030,79,75,,caribbean,m_all,,,male,-99.0,,0.0712833,1990,1990,0
2031,79,75,,europe_eastern,m_all,,,male,-99.0,,0.0996466,1990,1990,0
2032,79,75,,asia_central,m_all,,,male,-99.0,,0.0930863,1990,1990,0
2033,79,75,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0619863,1990,1990,0
2034,79,75,,asia_south,m_all,,,male,-99.0,,0.0907308,1990,1990,0
2035,79,75,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0927152,1990,1990,0
2036,79,75,,europe_central,m_all,,,male,-99.0,,0.0938157,1990,1990,0
2037,79,75,,latin_america_central,m_all,,,male,-99.0,,0.0618568,1990,1990,0
2038,79,75,,asia_east,m_all,,,male,-99.0,,0.0876058,1990,1990,0
2039,79,75,,north_america_high_income,m_all,,,male,-99.0,,0.0655887,1990,1990,0
2040,79,75,,north_africa_middle_east,m_all,,,male,-99.0,,0.0809626,1990,1990,0
2041,79,75,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0933211,1990,1990,0
2042,79,75,,oceania,m_all,,,male,-99.0,,0.1181068,1990,1990,0
2043,79,75,,asia_southeast,m_all,,,male,-99.0,,0.0775526,1990,1990,0
2044,84,80,,asia_east,m_all,,,male,-99.0,,0.1319051,1990,1990,0
2045,84,80,,asia_southeast,m_all,,,male,-99.0,,0.1109806,1990,1990,0
2046,84,80,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1504758,1990,1990,0
2047,84,80,,latin_america_andean,m_all,,,male,-99.0,,0.0979995,1990,1990,0
2048,84,80,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1103003,1990,1990,0
2049,84,80,,asia_south,m_all,,,male,-99.0,,0.1251726,1990,1990,0
2050,84,80,,asia_central,m_all,,,male,-99.0,,0.1320726,1990,1990,0
2051,84,80,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1192375,1990,1990,0
2052,84,80,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1253672,1990,1990,0
2053,84,80,,latin_america_southern,m_all,,,male,-99.0,,0.1214629,1990,1990,0
2054,84,80,,europe_central,m_all,,,male,-99.0,,0.1465232,1990,1990,0
2055,84,80,,latin_america_central,m_all,,,male,-99.0,,0.0972616,1990,1990,0
2056,84,80,,europe_eastern,m_all,,,male,-99.0,,0.147745,1990,1990,0
2057,84,80,,latin_america_tropical,m_all,,,male,-99.0,,0.1067613,1990,1990,0
2058,84,80,,europe_western,m_all,,,male,-99.0,,0.1166604,1990,1990,0
2059,84,80,,oceania,m_all,,,male,-99.0,,0.163051,1990,1990,0
2060,84,80,,australasia,m_all,,,male,-99.0,,0.1103674,1990,1990,0
2061,84,80,,caribbean,m_all,,,male,-99.0,,0.103386,1990,1990,0
2062,84,80,,north_africa_middle_east,m_all,,,male,-99.0,,0.1174694,1990,1990,0
2063,84,80,,north_america_high_income,m_all,,,male,-99.0,,0.1030603,1990,1990,0
2064,89,85,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1745589,1990,1990,0
2065,89,85,,north_america_high_income,m_all,,,male,-99.0,,0.1667197,1990,1990,0
2066,89,85,,latin_america_southern,m_all,,,male,-99.0,,0.1874376,1990,1990,0
2067,89,85,,europe_central,m_all,,,male,-99.0,,0.2133212,1990,1990,0
2068,89,85,,asia_central,m_all,,,male,-99.0,,0.1982567,1990,1990,0
2069,89,85,,latin_america_andean,m_all,,,male,-99.0,,0.159979,1990,1990,0
2070,89,85,,australasia,m_all,,,male,-99.0,,0.1750065,1990,1990,0
2071,89,85,,north_africa_middle_east,m_all,,,male,-99.0,,0.1829235,1990,1990,0
2072,89,85,,europe_eastern,m_all,,,male,-99.0,,0.2142635,1990,1990,0
2073,89,85,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1912092,1990,1990,0
2074,89,85,,asia_pacific_high_income,m_all,,,male,-99.0,,0.1674539,1990,1990,0
2075,89,85,,europe_western,m_all,,,male,-99.0,,0.1814522,1990,1990,0
2076,89,85,,caribbean,m_all,,,male,-99.0,,0.1628255,1990,1990,0
2077,89,85,,oceania,m_all,,,male,-99.0,,0.2293871,1990,1990,0
2078,89,85,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1847859,1990,1990,0
2079,89,85,,asia_southeast,m_all,,,male,-99.0,,0.1728345,1990,1990,0
2080,89,85,,latin_america_central,m_all,,,male,-99.0,,0.1596615,1990,1990,0
2081,89,85,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.2169728,1990,1990,0
2082,89,85,,asia_east,m_all,,,male,-99.0,,0.1984089,1990,1990,0
2083,89,85,,latin_america_tropical,m_all,,,male,-99.0,,0.1709235,1990,1990,0
2084,94,90,,latin_america_andean,m_all,,,male,-99.0,,0.2533146,1990,1990,0
2085,94,90,,europe_central,m_all,,,male,-99.0,,0.3049947,1990,1990,0
2086,94,90,,asia_central,m_all,,,male,-99.0,,0.2912456,1990,1990,0
2087,94,90,,latin_america_southern,m_all,,,male,-99.0,,0.2822749,1990,1990,0
2088,94,90,,europe_eastern,m_all,,,male,-99.0,,0.3054962,1990,1990,0
2089,94,90,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.2829882,1990,1990,0
2090,94,90,,caribbean,m_all,,,male,-99.0,,0.2541566,1990,1990,0
2091,94,90,,europe_western,m_all,,,male,-99.0,,0.27441,1990,1990,0
2092,94,90,,asia_pacific_high_income,m_all,,,male,-99.0,,0.2608595,1990,1990,0
2093,94,90,,oceania,m_all,,,male,-99.0,,0.3206018,1990,1990,0
2094,94,90,,latin_america_central,m_all,,,male,-99.0,,0.2537544,1990,1990,0
2095,94,90,,asia_southeast,m_all,,,male,-99.0,,0.2633379,1990,1990,0
2096,94,90,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.2784163,1990,1990,0
2097,94,90,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.3086791,1990,1990,0
2098,94,90,,latin_america_tropical,m_all,,,male,-99.0,,0.265139,1990,1990,0
2099,94,90,,asia_south,m_all,,,male,-99.0,,0.2847883,1990,1990,0
2100,94,90,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.2681713,1990,1990,0
2101,94,90,,asia_east,m_all,,,male,-99.0,,0.2912284,1990,1990,0
2102,94,90,,north_africa_middle_east,m_all,,,male,-99.0,,0.2755303,1990,1990,0
2103,94,90,,australasia,m_all,,,male,-99.0,,0.2689637,1990,1990,0
2104,99,95,,north_africa_middle_east,m_all,,,male,-99.0,,0.3866949,1990,1990,0
2105,99,95,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.4171588,1990,1990,0
2106,99,95,,caribbean,m_all,,,male,-99.0,,0.3692816,1990,1990,0
2107,99,95,,latin_america_tropical,m_all,,,male,-99.0,,0.3807323,1990,1990,0
2108,99,95,,latin_america_andean,m_all,,,male,-99.0,,0.3694313,1990,1990,0
2109,99,95,,north_america_high_income,m_all,,,male,-99.0,,0.3771288,1990,1990,0
2110,99,95,,oceania,m_all,,,male,-99.0,,0.425994,1990,1990,0
2111,99,95,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.3832524,1990,1990,0
2112,99,95,,asia_east,m_all,,,male,-99.0,,0.4023848,1990,1990,0
2113,99,95,,europe_central,m_all,,,male,-99.0,,0.4137653,1990,1990,0
2114,99,95,,latin_america_central,m_all,,,male,-99.0,,0.3707512,1990,1990,0
2115,99,95,,australasia,m_all,,,male,-99.0,,0.3838837,1990,1990,0
2116,99,95,,europe_eastern,m_all,,,male,-99.0,,0.4132725,1990,1990,0
2117,99,95,,asia_pacific_high_income,m_all,,,male,-99.0,,0.3763717,1990,1990,0
2118,99,95,,europe_western,m_all,,,male,-99.0,,0.3883617,1990,1990,0
2119,99,95,,asia_central,m_all,,,male,-99.0,,0.4022973,1990,1990,0
2120,99,95,,asia_south,m_all,,,male,-99.0,,0.3977897,1990,1990,0
2121,99,95,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.3952319,1990,1990,0
2122,99,95,,asia_southeast,m_all,,,male,-99.0,,0.3756361,1990,1990,0
2123,99,95,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.3918173,1990,1990,0
2124,101,100,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.5454289,1990,1990,0
2125,101,100,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.5317348,1990,1990,0
2126,101,100,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.5237449,1990,1990,0
2127,101,100,,asia_central,m_all,,,male,-99.0,,0.535028,1990,1990,0
2128,101,100,,north_africa_middle_east,m_all,,,male,-99.0,,0.5245374,1990,1990,0
2129,101,100,,asia_pacific_high_income,m_all,,,male,-99.0,,0.5194049,1990,1990,0
2130,101,100,,australasia,m_all,,,male,-99.0,,0.5241625,1990,1990,0
2131,101,100,,asia_southeast,m_all,,,male,-99.0,,0.5178474,1990,1990,0
2132,101,100,,europe_central,m_all,,,male,-99.0,,0.5422677,1990,1990,0
2133,101,100,,europe_western,m_all,,,male,-99.0,,0.5263829,1990,1990,0
2134,101,100,,asia_east,m_all,,,male,-99.0,,0.5354328,1990,1990,0
2135,101,100,,latin_america_central,m_all,,,male,-99.0,,0.5159543,1990,1990,0
2136,101,100,,caribbean,m_all,,,male,-99.0,,0.5123942,1990,1990,0
2137,101,100,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.5295194,1990,1990,0
2138,101,100,,latin_america_tropical,m_all,,,male,-99.0,,0.5222918,1990,1990,0
2139,101,100,,latin_america_andean,m_all,,,male,-99.0,,0.514561,1990,1990,0
2140,101,100,,north_america_high_income,m_all,,,male,-99.0,,0.5200145,1990,1990,0
2141,101,100,,latin_america_southern,m_all,,,male,-99.0,,0.5342658,1990,1990,0
2142,101,100,,oceania,m_all,,,male,-99.0,,0.5538635,1990,1990,0
2143,101,100,,asia_south,m_all,,,male,-99.0,,0.5334588,1990,1990,0
2144,0,0,,oceania,m_all,,,male,-99.0,,0.0549699,2005,2005,0
2145,0,0,,latin_america_central,m_all,,,male,-99.0,,0.0211124,2005,2005,0
2146,0,0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.120622,2005,2005,0
2147,0,0,,latin_america_tropical,m_all,,,male,-99.0,,0.0267884,2005,2005,0
2148,0,0,,latin_america_andean,m_all,,,male,-99.0,,0.0305504,2005,2005,0
2149,0,0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0486925,2005,2005,0
2150,0,0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.082891,2005,2005,0
2151,0,0,,caribbean,m_all,,,male,-99.0,,0.0391144,2005,2005,0
2152,0,0,,asia_south,m_all,,,male,-99.0,,0.0613252,2005,2005,0
2153,0,0,,europe_central,m_all,,,male,-99.0,,0.0087667,2005,2005,0
2154,0,0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1202299,2005,2005,0
2155,0,0,,north_america_high_income,m_all,,,male,-99.0,,0.0074057,2005,2005,0
2156,0,0,,north_africa_middle_east,m_all,,,male,-99.0,,0.0392971,2005,2005,0
2157,0,0,,australasia,m_all,,,male,-99.0,,0.0053131,2005,2005,0
2158,0,0,,asia_central,m_all,,,male,-99.0,,0.0389398,2005,2005,0
2159,0,0,,europe_eastern,m_all,,,male,-99.0,,0.0144209,2005,2005,0
2160,0,0,,asia_southeast,m_all,,,male,-99.0,,0.0308316,2005,2005,0
2161,0,0,,latin_america_southern,m_all,,,male,-99.0,,0.01384,2005,2005,0
2162,0,0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.003303,2005,2005,0
2163,0,0,,europe_western,m_all,,,male,-99.0,,0.0044268,2005,2005,0
2164,4,1,,caribbean,m_all,,,male,-99.0,,0.0020963,2005,2005,0
2165,4,1,,europe_central,m_all,,,male,-99.0,,0.0004474,2005,2005,0
2166,4,1,,latin_america_andean,m_all,,,male,-99.0,,0.0026981,2005,2005,0
2167,4,1,,north_africa_middle_east,m_all,,,male,-99.0,,0.002644,2005,2005,0
2168,4,1,,australasia,m_all,,,male,-99.0,,0.0002841,2005,2005,0
2169,4,1,,asia_southeast,m_all,,,male,-99.0,,0.0024075,2005,2005,0
2170,4,1,,asia_south,m_all,,,male,-99.0,,0.0037316,2005,2005,0
2171,4,1,,latin_america_tropical,m_all,,,male,-99.0,,0.0008129,2005,2005,0
2172,4,1,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0125724,2005,2005,0
2173,4,1,,europe_western,m_all,,,male,-99.0,,0.0002258,2005,2005,0
2174,4,1,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0090337,2005,2005,0
2175,4,1,,latin_america_southern,m_all,,,male,-99.0,,0.0005453,2005,2005,0
2176,4,1,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0002798,2005,2005,0
2177,4,1,,oceania,m_all,,,male,-99.0,,0.0035274,2005,2005,0
2178,4,1,,north_america_high_income,m_all,,,male,-99.0,,0.0003175,2005,2005,0
2179,4,1,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0124235,2005,2005,0
2180,4,1,,latin_america_central,m_all,,,male,-99.0,,0.0013638,2005,2005,0
2181,4,1,,europe_eastern,m_all,,,male,-99.0,,0.0009625,2005,2005,0
2182,4,1,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0052771,2005,2005,0
2183,4,1,,asia_east,m_all,,,male,-99.0,,0.0010763,2005,2005,0
2184,9,5,,europe_central,m_all,,,male,-99.0,,0.0002159,2005,2005,0
2185,9,5,,australasia,m_all,,,male,-99.0,,0.0001317,2005,2005,0
2186,9,5,,europe_eastern,m_all,,,male,-99.0,,0.0005192,2005,2005,0
2187,9,5,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0010189,2005,2005,0
2188,9,5,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0015648,2005,2005,0
2189,9,5,,north_america_high_income,m_all,,,male,-99.0,,0.0001568,2005,2005,0
2190,9,5,,latin_america_southern,m_all,,,male,-99.0,,0.000262,2005,2005,0
2191,9,5,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0021001,2005,2005,0
2192,9,5,,caribbean,m_all,,,male,-99.0,,0.0006072,2005,2005,0
2193,9,5,,oceania,m_all,,,male,-99.0,,0.0008908,2005,2005,0
2194,9,5,,asia_south,m_all,,,male,-99.0,,0.0012867,2005,2005,0
2195,9,5,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0020962,2005,2005,0
2196,9,5,,asia_southeast,m_all,,,male,-99.0,,0.0006365,2005,2005,0
2197,9,5,,latin_america_andean,m_all,,,male,-99.0,,0.0006619,2005,2005,0
2198,9,5,,north_africa_middle_east,m_all,,,male,-99.0,,0.0006435,2005,2005,0
2199,9,5,,asia_east,m_all,,,male,-99.0,,0.0003817,2005,2005,0
2200,9,5,,latin_america_tropical,m_all,,,male,-99.0,,0.0003495,2005,2005,0
2201,9,5,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0001386,2005,2005,0
2202,9,5,,asia_central,m_all,,,male,-99.0,,0.0006898,2005,2005,0
2203,9,5,,europe_western,m_all,,,male,-99.0,,0.0001156,2005,2005,0
2204,14,10,,asia_central,m_all,,,male,-99.0,,0.0006447,2005,2005,0
2205,14,10,,oceania,m_all,,,male,-99.0,,0.0007665,2005,2005,0
2206,14,10,,north_africa_middle_east,m_all,,,male,-99.0,,0.0005481,2005,2005,0
2207,14,10,,north_america_high_income,m_all,,,male,-99.0,,0.0002093,2005,2005,0
2208,14,10,,latin_america_andean,m_all,,,male,-99.0,,0.0005257,2005,2005,0
2209,14,10,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0011194,2005,2005,0
2210,14,10,,europe_western,m_all,,,male,-99.0,,0.0001417,2005,2005,0
2211,14,10,,australasia,m_all,,,male,-99.0,,0.0001461,2005,2005,0
2212,14,10,,europe_eastern,m_all,,,male,-99.0,,0.0005104,2005,2005,0
2213,14,10,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0014352,2005,2005,0
2214,14,10,,caribbean,m_all,,,male,-99.0,,0.000511,2005,2005,0
2215,14,10,,latin_america_southern,m_all,,,male,-99.0,,0.0003195,2005,2005,0
2216,14,10,,asia_southeast,m_all,,,male,-99.0,,0.0005539,2005,2005,0
2217,14,10,,asia_south,m_all,,,male,-99.0,,0.0009301,2005,2005,0
2218,14,10,,latin_america_central,m_all,,,male,-99.0,,0.0004268,2005,2005,0
2219,14,10,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0012527,2005,2005,0
2220,14,10,,asia_east,m_all,,,male,-99.0,,0.0003538,2005,2005,0
2221,14,10,,europe_central,m_all,,,male,-99.0,,0.0002413,2005,2005,0
2222,14,10,,asia_pacific_high_income,m_all,,,male,-99.0,,0.000126,2005,2005,0
2223,14,10,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0007675,2005,2005,0
2224,19,15,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0022686,2005,2005,0
2225,19,15,,latin_america_southern,m_all,,,male,-99.0,,0.000916,2005,2005,0
2226,19,15,,asia_central,m_all,,,male,-99.0,,0.0016442,2005,2005,0
2227,19,15,,caribbean,m_all,,,male,-99.0,,0.0011488,2005,2005,0
2228,19,15,,north_america_high_income,m_all,,,male,-99.0,,0.0008868,2005,2005,0
2229,19,15,,latin_america_tropical,m_all,,,male,-99.0,,0.0016743,2005,2005,0
2230,19,15,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0003768,2005,2005,0
2231,19,15,,europe_eastern,m_all,,,male,-99.0,,0.0014998,2005,2005,0
2232,19,15,,asia_east,m_all,,,male,-99.0,,0.0009118,2005,2005,0
2233,19,15,,north_africa_middle_east,m_all,,,male,-99.0,,0.0011056,2005,2005,0
2234,19,15,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0027362,2005,2005,0
2235,19,15,,europe_central,m_all,,,male,-99.0,,0.0006376,2005,2005,0
2236,19,15,,latin_america_andean,m_all,,,male,-99.0,,0.0009664,2005,2005,0
2237,19,15,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0019881,2005,2005,0
2238,19,15,,oceania,m_all,,,male,-99.0,,0.0017622,2005,2005,0
2239,19,15,,asia_south,m_all,,,male,-99.0,,0.0014381,2005,2005,0
2240,19,15,,asia_southeast,m_all,,,male,-99.0,,0.001262,2005,2005,0
2241,19,15,,latin_america_central,m_all,,,male,-99.0,,0.0014264,2005,2005,0
2242,19,15,,australasia,m_all,,,male,-99.0,,0.0005743,2005,2005,0
2243,19,15,,europe_western,m_all,,,male,-99.0,,0.0004983,2005,2005,0
2244,24,20,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0042881,2005,2005,0
2245,24,20,,asia_east,m_all,,,male,-99.0,,0.0012873,2005,2005,0
2246,24,20,,asia_pacific_high_income,m_all,,,male,-99.0,,0.000591,2005,2005,0
2247,24,20,,asia_southeast,m_all,,,male,-99.0,,0.0020065,2005,2005,0
2248,24,20,,latin_america_andean,m_all,,,male,-99.0,,0.0015907,2005,2005,0
2249,24,20,,north_africa_middle_east,m_all,,,male,-99.0,,0.0015975,2005,2005,0
2250,24,20,,caribbean,m_all,,,male,-99.0,,0.0018541,2005,2005,0
2251,24,20,,europe_eastern,m_all,,,male,-99.0,,0.0034187,2005,2005,0
2252,24,20,,latin_america_tropical,m_all,,,male,-99.0,,0.0024487,2005,2005,0
2253,24,20,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0047129,2005,2005,0
2254,24,20,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0053745,2005,2005,0
2255,24,20,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0034612,2005,2005,0
2256,24,20,,latin_america_central,m_all,,,male,-99.0,,0.0023587,2005,2005,0
2257,24,20,,latin_america_southern,m_all,,,male,-99.0,,0.0013194,2005,2005,0
2258,24,20,,europe_western,m_all,,,male,-99.0,,0.0007612,2005,2005,0
2259,24,20,,asia_south,m_all,,,male,-99.0,,0.0020826,2005,2005,0
2260,24,20,,europe_central,m_all,,,male,-99.0,,0.000996,2005,2005,0
2261,24,20,,asia_central,m_all,,,male,-99.0,,0.0027349,2005,2005,0
2262,24,20,,oceania,m_all,,,male,-99.0,,0.0028485,2005,2005,0
2263,24,20,,australasia,m_all,,,male,-99.0,,0.0008596,2005,2005,0
2264,29,25,,asia_southeast,m_all,,,male,-99.0,,0.0024231,2005,2005,0
2265,29,25,,asia_central,m_all,,,male,-99.0,,0.00323,2005,2005,0
2266,29,25,,asia_east,m_all,,,male,-99.0,,0.0013047,2005,2005,0
2267,29,25,,north_america_high_income,m_all,,,male,-99.0,,0.0013245,2005,2005,0
2268,29,25,,oceania,m_all,,,male,-99.0,,0.0034042,2005,2005,0
2269,29,25,,europe_eastern,m_all,,,male,-99.0,,0.0056313,2005,2005,0
2270,29,25,,australasia,m_all,,,male,-99.0,,0.0009454,2005,2005,0
2271,29,25,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.00607,2005,2005,0
2272,29,25,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0044823,2005,2005,0
2273,29,25,,north_africa_middle_east,m_all,,,male,-99.0,,0.0016981,2005,2005,0
2274,29,25,,latin_america_central,m_all,,,male,-99.0,,0.0025422,2005,2005,0
2275,29,25,,latin_america_tropical,m_all,,,male,-99.0,,0.0025762,2005,2005,0
2276,29,25,,europe_western,m_all,,,male,-99.0,,0.0007823,2005,2005,0
2277,29,25,,asia_south,m_all,,,male,-99.0,,0.0025584,2005,2005,0
2278,29,25,,europe_central,m_all,,,male,-99.0,,0.0011154,2005,2005,0
2279,29,25,,latin_america_southern,m_all,,,male,-99.0,,0.0013351,2005,2005,0
2280,29,25,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0120155,2005,2005,0
2281,29,25,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0006876,2005,2005,0
2282,29,25,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0057164,2005,2005,0
2283,29,25,,caribbean,m_all,,,male,-99.0,,0.0020779,2005,2005,0
2284,34,30,,europe_central,m_all,,,male,-99.0,,0.001484,2005,2005,0
2285,34,30,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0008827,2005,2005,0
2286,34,30,,asia_southeast,m_all,,,male,-99.0,,0.003027,2005,2005,0
2287,34,30,,latin_america_andean,m_all,,,male,-99.0,,0.0019305,2005,2005,0
2288,34,30,,latin_america_central,m_all,,,male,-99.0,,0.0026164,2005,2005,0
2289,34,30,,latin_america_tropical,m_all,,,male,-99.0,,0.0028542,2005,2005,0
2290,34,30,,north_america_high_income,m_all,,,male,-99.0,,0.0014052,2005,2005,0
2291,34,30,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0053362,2005,2005,0
2292,34,30,,oceania,m_all,,,male,-99.0,,0.004333,2005,2005,0
2293,34,30,,asia_east,m_all,,,male,-99.0,,0.0014896,2005,2005,0
2294,34,30,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0188292,2005,2005,0
2295,34,30,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0076616,2005,2005,0
2296,34,30,,asia_central,m_all,,,male,-99.0,,0.0039444,2005,2005,0
2297,34,30,,north_africa_middle_east,m_all,,,male,-99.0,,0.0019319,2005,2005,0
2298,34,30,,australasia,m_all,,,male,-99.0,,0.0010965,2005,2005,0
2299,34,30,,caribbean,m_all,,,male,-99.0,,0.0022707,2005,2005,0
2300,34,30,,europe_western,m_all,,,male,-99.0,,0.0009215,2005,2005,0
2301,34,30,,europe_eastern,m_all,,,male,-99.0,,0.0073704,2005,2005,0
2302,34,30,,latin_america_southern,m_all,,,male,-99.0,,0.00155,2005,2005,0
2303,34,30,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0069405,2005,2005,0
2304,39,35,,latin_america_tropical,m_all,,,male,-99.0,,0.0034428,2005,2005,0
2305,39,35,,australasia,m_all,,,male,-99.0,,0.0012017,2005,2005,0
2306,39,35,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0099326,2005,2005,0
2307,39,35,,asia_south,m_all,,,male,-99.0,,0.0041188,2005,2005,0
2308,39,35,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0218429,2005,2005,0
2309,39,35,,asia_east,m_all,,,male,-99.0,,0.001998,2005,2005,0
2310,39,35,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0067836,2005,2005,0
2311,39,35,,north_africa_middle_east,m_all,,,male,-99.0,,0.0025814,2005,2005,0
2312,39,35,,latin_america_andean,m_all,,,male,-99.0,,0.0022771,2005,2005,0
2313,39,35,,latin_america_southern,m_all,,,male,-99.0,,0.0019523,2005,2005,0
2314,39,35,,asia_central,m_all,,,male,-99.0,,0.0057749,2005,2005,0
2315,39,35,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0093111,2005,2005,0
2316,39,35,,asia_southeast,m_all,,,male,-99.0,,0.0040188,2005,2005,0
2317,39,35,,latin_america_central,m_all,,,male,-99.0,,0.0030525,2005,2005,0
